Parameter 'function'=<function get_omission_datasets.<locals>.pair_func at 0x7b47391ad280> of the transform datasets.arrow_dataset.Dataset._map_single couldn't be hashed properly, a random hash was used instead. Make sure your transforms and parameters are serializable with pickle or dill for the dataset fingerprinting and caching to work. If you reuse this transform, the caching mechanism will consider it to be different from the previous calls and recompute everything. This warning is only showed once. Subsequent hashing failures won't be showed.
Sample 382554 of the training set: {'input_ids': [0, 44518, 39322, 35, 166, 33, 5, 27362, 98, 24, 18, 117, 936, 479, 2, 2, 36926, 13700, 31275, 802, 14, 5, 1901, 4972, 197, 28, 205, 13, 19888, 472, 7, 5, 6063, 797, 4, 50118, 44518, 39322, 2528, 14, 24, 115, 45, 28, 1365, 7, 304, 5, 20808, 2441, 8, 6741, 31275, 18, 2979, 4, 50118, 33347, 4827, 1507, 6, 5, 165, 1276, 7, 304, 1901, 4972, 5043, 8, 27913, 39322, 1507, 4, 2], 'attention_mask': [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1], 'labels': 1}.
***** Running training *****
  Num examples = 575970
  Num Epochs = 3
  Instantaneous batch size per device = 32
  Total train batch size (w. parallel, distributed & accumulation) = 32
  Gradient Accumulation steps = 1
Loss at step 4680: 0.3151
Loss at step 4690: 0.2918
Loss at step 4700: 0.4905
Loss at step 4710: 0.2461
Loss at step 4720: 0.2935
Loss at step 4730: 0.4659
Loss at step 4740: 0.3299
Loss at step 4750: 0.4823
Loss at step 4760: 0.1430
Loss at step 4770: 0.2702
Loss at step 4780: 0.3163
Loss at step 4790: 0.4497
Loss at step 4800: 0.4078
Loss at step 4810: 0.3017
Loss at step 4820: 0.2026
Loss at step 4830: 0.1991
Loss at step 4840: 0.2271
Loss at step 4850: 0.2161
Loss at step 4860: 0.3832
Loss at step 4870: 0.4406
Loss at step 4880: 0.2376
Loss at step 4890: 0.3793
Loss at step 4900: 0.3576
Loss at step 4910: 0.2298
Loss at step 4920: 0.2569
Loss at step 4930: 0.3871
Loss at step 4940: 0.3560
Loss at step 4950: 0.4340
Loss at step 4960: 0.2563
Loss at step 4970: 0.3338
Loss at step 4980: 0.2779
Loss at step 4990: 0.4144
Loss at step 5000: 0.2744
Loss at step 5010: 0.2086
Loss at step 5020: 0.2189
Loss at step 5030: 0.3264
Loss at step 5040: 0.3326
Loss at step 5050: 0.3914
Loss at step 5060: 0.1938
Loss at step 5070: 0.3432
Loss at step 5080: 0.2503
Loss at step 5090: 0.2960
Loss at step 5100: 0.2486
Loss at step 5110: 0.2171
Loss at step 5120: 0.1566
Loss at step 5130: 0.4230
Loss at step 5140: 0.1664
Loss at step 5150: 0.2648
Loss at step 5160: 0.5469
Loss at step 5170: 0.3954
Loss at step 5180: 0.2033
Loss at step 5190: 0.2257
Loss at step 5200: 0.4653
Loss at step 5210: 0.3470
Loss at step 5220: 0.2369
Loss at step 5230: 0.2395
Loss at step 5240: 0.1752
Loss at step 5250: 0.4826
Loss at step 5260: 0.3263
Loss at step 5270: 0.3167
Loss at step 5280: 0.2727
Loss at step 5290: 0.2372
Loss at step 5300: 0.4487
Loss at step 5310: 0.3539
Loss at step 5320: 0.1969
Loss at step 5330: 0.3105
Loss at step 5340: 0.3925
Loss at step 5350: 0.3222
Loss at step 5360: 0.2686
Loss at step 5370: 0.2889
Loss at step 5380: 0.2230
Loss at step 5390: 0.2515
Loss at step 5400: 0.2623
Loss at step 5410: 0.3408
Loss at step 5420: 0.3273
Loss at step 5430: 0.2827
Loss at step 5440: 0.4449
Loss at step 5450: 0.5269
Loss at step 5460: 0.3534
Loss at step 5470: 0.1908
Loss at step 5480: 0.4643
Loss at step 5490: 0.3114
Loss at step 5500: 0.4497
Loss at step 5510: 0.2546
Loss at step 5520: 0.5312
Loss at step 5530: 0.2932
Loss at step 5540: 0.2704
Loss at step 5550: 0.3082
Loss at step 5560: 0.2573
Loss at step 5570: 0.6479
Loss at step 5580: 0.2326
Loss at step 5590: 0.4420
Loss at step 5600: 0.2491
Loss at step 5610: 0.2862
Loss at step 5620: 0.2107
Loss at step 5630: 0.3941
Loss at step 5640: 0.2403
Loss at step 5650: 0.2856
Loss at step 5660: 0.2061
Loss at step 5670: 0.2486
Loss at step 5680: 0.3006
Loss at step 5690: 0.2052
Loss at step 5700: 0.4373
Loss at step 5710: 0.3713
Loss at step 5720: 0.2969
Loss at step 5730: 0.2560
Loss at step 5740: 0.3686
Loss at step 5750: 0.3619
Loss at step 5760: 0.1978
Loss at step 5770: 0.4723
Loss at step 5780: 0.3742
Loss at step 5790: 0.2246
Loss at step 5800: 0.1941
Loss at step 5810: 0.3262
Loss at step 5820: 0.2796
Loss at step 5830: 0.1288
Loss at step 5840: 0.1835
Loss at step 5850: 0.2655
Loss at step 5860: 0.1742
Loss at step 5870: 0.5961
Loss at step 5880: 0.3310
Loss at step 5890: 0.3940
Loss at step 5900: 0.2000
Loss at step 5910: 0.2837
Loss at step 5920: 0.1282
Loss at step 5930: 0.4791
Loss at step 5940: 0.2401
Loss at step 5950: 0.1945
Loss at step 5960: 0.3134
Loss at step 5970: 0.2809
Loss at step 5980: 0.3570
Loss at step 5990: 0.1305
Loss at step 6000: 0.2205
Loss at step 6010: 0.1970
Loss at step 6020: 0.3064
Loss at step 6030: 0.1671
Loss at step 6040: 0.3188
Loss at step 6050: 0.3705
Loss at step 6060: 0.2942
Loss at step 6070: 0.1703
Loss at step 6080: 0.2933
Loss at step 6090: 0.2306
Loss at step 6100: 0.2788
Loss at step 6110: 0.3035
Loss at step 6120: 0.2331
Loss at step 6130: 0.1920
Loss at step 6140: 0.2007
Loss at step 6150: 0.1851
Loss at step 6160: 0.3059
Loss at step 6170: 0.2815
Loss at step 6180: 0.3352
Loss at step 6190: 0.3700
Loss at step 6200: 0.2958
Loss at step 6210: 0.2798
Loss at step 6220: 0.1992
Loss at step 6230: 0.3560
Loss at step 6240: 0.2324
Loss at step 6250: 0.2114
Loss at step 6260: 0.2774
Loss at step 6270: 0.1543
Loss at step 6280: 0.1214
Loss at step 6290: 0.4041
Loss at step 6300: 0.2433
Loss at step 6310: 0.2699
Loss at step 6320: 0.2622
Loss at step 6330: 0.2981
Loss at step 6340: 0.2523
Loss at step 6350: 0.1909
Loss at step 6360: 0.1739
Loss at step 6370: 0.1907
Loss at step 6380: 0.2273
Loss at step 6390: 0.1200
Loss at step 6400: 0.1879
Loss at step 6410: 0.2039
Loss at step 6420: 0.1977
Loss at step 6430: 0.2783
Loss at step 6440: 0.2092
Loss at step 6450: 0.3125
Loss at step 6460: 0.1775
Loss at step 6470: 0.3240
Loss at step 6480: 0.2502
Loss at step 6490: 0.3048
Loss at step 6500: 0.4655
Loss at step 6510: 0.1795
Loss at step 6520: 0.2578
Loss at step 6530: 0.2888
Loss at step 6540: 0.1187
Loss at step 6550: 0.1648
Loss at step 6560: 0.3769
Loss at step 6570: 0.2012
Loss at step 6580: 0.1817
Loss at step 6590: 0.1519
Loss at step 6600: 0.3100
Loss at step 6610: 0.1813
Loss at step 6620: 0.1620
Loss at step 6630: 0.3177
Loss at step 6640: 0.1984
Loss at step 6650: 0.1555
Loss at step 6660: 0.4159
Loss at step 6670: 0.2290
Loss at step 6680: 0.1909
Loss at step 6690: 0.2997
Loss at step 6700: 0.2056
Loss at step 6710: 0.1255
Loss at step 6720: 0.2551
Loss at step 6730: 0.2753
Loss at step 6740: 0.3971
Loss at step 6750: 0.1845
Loss at step 6760: 0.2101
Loss at step 6770: 0.1915
Loss at step 6780: 0.3976
Loss at step 6790: 0.4526
Loss at step 6800: 0.2762
Loss at step 6810: 0.2491
Loss at step 6820: 0.3090
Loss at step 6830: 0.4046
Loss at step 6840: 0.1150
Loss at step 6850: 0.1986
Loss at step 6860: 0.3826
Loss at step 6870: 0.3270
Loss at step 6880: 0.1645
Loss at step 6890: 0.1995
Loss at step 6900: 0.3222
Loss at step 6910: 0.2015
Loss at step 6920: 0.2217
Loss at step 6930: 0.1414
Loss at step 6940: 0.1797
Loss at step 6950: 0.1300
Loss at step 6960: 0.2394
Loss at step 6970: 0.2701
Loss at step 6980: 0.2705
Loss at step 6990: 0.2476
Loss at step 7000: 0.3120
Loss at step 7010: 0.1882
Loss at step 7020: 0.2541
Loss at step 7030: 0.1686
Loss at step 7040: 0.1269
Loss at step 7050: 0.2976
Loss at step 7060: 0.2483
Loss at step 7070: 0.2589
Loss at step 7080: 0.3017
Loss at step 7090: 0.1951
Loss at step 7100: 0.1948
Loss at step 7110: 0.2988
Loss at step 7120: 0.2700
Loss at step 7130: 0.2822
Loss at step 7140: 0.2167
Loss at step 7150: 0.3039
Loss at step 7160: 0.1679
Loss at step 7170: 0.3539
Loss at step 7180: 0.2529
Loss at step 7190: 0.2255
Loss at step 7200: 0.3661
Loss at step 7210: 0.1698
Loss at step 7220: 0.2959
Loss at step 7230: 0.3556
Loss at step 7240: 0.1827
Loss at step 7250: 0.3236
Loss at step 7260: 0.3312
Loss at step 7270: 0.1960
Loss at step 7280: 0.1968
Loss at step 7290: 0.1459
Loss at step 7300: 0.1326
Loss at step 7310: 0.2606
Loss at step 7320: 0.2673
Loss at step 7330: 0.2226
Loss at step 7340: 0.3040
Loss at step 7350: 0.4041
Loss at step 7360: 0.1877
Loss at step 7370: 0.2339
Loss at step 7380: 0.2547
Loss at step 7390: 0.2948
Loss at step 7400: 0.2924
Loss at step 7410: 0.1443
Loss at step 7420: 0.2955
Loss at step 7430: 0.2387
Loss at step 7440: 0.1637
Loss at step 7450: 0.1997
Loss at step 7460: 0.1453
Loss at step 7470: 0.1866
Loss at step 7480: 0.2627
Loss at step 7490: 0.1293
Loss at step 7500: 0.1909
Loss at step 7510: 0.1801
Loss at step 7520: 0.3179
Loss at step 7530: 0.3860
Loss at step 7540: 0.2486
Loss at step 7550: 0.3206
Loss at step 7560: 0.3826
Loss at step 7570: 0.1387
Loss at step 7580: 0.4951
Loss at step 7590: 0.3444
Loss at step 7600: 0.2381
Loss at step 7610: 0.2071
Loss at step 7620: 0.2053
Loss at step 7630: 0.1594
Loss at step 7640: 0.3473
Loss at step 7650: 0.3711
Loss at step 7660: 0.1598
Loss at step 7670: 0.2181
Loss at step 7680: 0.2255
Loss at step 7690: 0.2859
Loss at step 7700: 0.5143
Loss at step 7710: 0.2962
Loss at step 7720: 0.2326
Loss at step 7730: 0.1639
Loss at step 7740: 0.2279
Loss at step 7750: 0.1787
Loss at step 7760: 0.3412
Loss at step 7770: 0.1248
Loss at step 7780: 0.3336
Loss at step 7790: 0.2042
Loss at step 7800: 0.1023
Loss at step 7810: 0.2985
Loss at step 7820: 0.3110
Loss at step 7830: 0.1551
Loss at step 7840: 0.3421
Loss at step 7850: 0.1527
Loss at step 7860: 0.2769
Loss at step 7870: 0.2926
Loss at step 7880: 0.1822
Loss at step 7890: 0.3141
Loss at step 7900: 0.3830
Loss at step 7910: 0.1786
Loss at step 7920: 0.1736
Loss at step 7930: 0.3175
Loss at step 7940: 0.2775
Loss at step 7950: 0.3339
Loss at step 7960: 0.2184
Loss at step 7970: 0.2248
Loss at step 7980: 0.2321
Loss at step 7990: 0.0915
Loss at step 8000: 0.1902
Loss at step 8010: 0.2236
Loss at step 8020: 0.2338
Loss at step 8030: 0.1554
Loss at step 8040: 0.1826
Loss at step 8050: 0.2047
Loss at step 8060: 0.1836
Loss at step 8070: 0.2160
Loss at step 8080: 0.2259
Loss at step 8090: 0.2535
Loss at step 8100: 0.1599
Loss at step 8110: 0.2333
Loss at step 8120: 0.1904
Loss at step 8130: 0.1423
Loss at step 8140: 0.2639
Loss at step 8150: 0.2178
Loss at step 8160: 0.2937
Loss at step 8170: 0.1829
Loss at step 8180: 0.1481
Loss at step 8190: 0.2554
Loss at step 8200: 0.3780
Loss at step 8210: 0.2792
Loss at step 8220: 0.2457
Loss at step 8230: 0.2265
Loss at step 8240: 0.2016
Loss at step 8250: 0.1127
Loss at step 8260: 0.1640
Loss at step 8270: 0.1828
Loss at step 8280: 0.2262
Loss at step 8290: 0.3325
Loss at step 8300: 0.1965
Loss at step 8310: 0.1454
Loss at step 8320: 0.1564
Loss at step 8330: 0.3662
Loss at step 8340: 0.1423
Loss at step 8350: 0.3317
Loss at step 8360: 0.1432
Loss at step 8370: 0.2025
Loss at step 8380: 0.1466
Loss at step 8390: 0.3338
Loss at step 8400: 0.2582
Loss at step 8410: 0.3232
Loss at step 8420: 0.1913
Loss at step 8430: 0.2486
Loss at step 8440: 0.2843
Loss at step 8450: 0.2540
Loss at step 8460: 0.2901
Loss at step 8470: 0.1693
Loss at step 8480: 0.1324
Loss at step 8490: 0.1813
Loss at step 8500: 0.2106
Loss at step 8510: 0.1475
Loss at step 8520: 0.2110
Loss at step 8530: 0.3164
Loss at step 8540: 0.2020
Loss at step 8550: 0.3321
Loss at step 8560: 0.4039
Loss at step 8570: 0.2974
Loss at step 8580: 0.2118
Loss at step 8590: 0.2260
Loss at step 8600: 0.2586
Loss at step 8610: 0.1421
Loss at step 8620: 0.2702
Loss at step 8630: 0.3569
Loss at step 8640: 0.2719
Loss at step 8650: 0.1802
Loss at step 8660: 0.0932
Loss at step 8670: 0.1402
Loss at step 8680: 0.2256
Loss at step 8690: 0.2370
Loss at step 8700: 0.3874
Loss at step 8710: 0.2923
Loss at step 8720: 0.4201
Loss at step 8730: 0.2734
Loss at step 8740: 0.2290
Loss at step 8750: 0.2409
Loss at step 8760: 0.2095
Loss at step 8770: 0.0886
Loss at step 8780: 0.1855
Loss at step 8790: 0.2380
Loss at step 8800: 0.1857
Loss at step 8810: 0.2016
Loss at step 8820: 0.2554
Loss at step 8830: 0.3112
Loss at step 8840: 0.1031
Loss at step 8850: 0.2101
Loss at step 8860: 0.2359
Loss at step 8870: 0.3069
Loss at step 8880: 0.2006
Loss at step 8890: 0.2045
Loss at step 8900: 0.1822
Loss at step 8910: 0.3471
Loss at step 8920: 0.2746
Loss at step 8930: 0.1278
Loss at step 8940: 0.2709
Loss at step 8950: 0.2571
Loss at step 8960: 0.1806
Loss at step 8970: 0.2423
Loss at step 8980: 0.1359
Loss at step 8990: 0.2328
Loss at step 9000: 0.3503
***** Running testing *****
  Num examples = 82080
  Instantaneous batch size per device = 16
  Total eval batch size = 16
{'accuracy': 0.811184, 'precision': [0.904097, 0.358092, 0.395682], 'recall': [0.917318, 0.335922, 0.369516], 'f1': [0.91066, 0.346653, 0.382152]}
{'accuracy': 0.909747, 'precision': 0.395682, 'recall': 0.369516, 'f1': 0.382152, 'WordR': 0.404599}
